graph20_30_120.txt: 
Min Cuts: 37 
S Size | Number of Cuts
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             5

graph20_30_304.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            16
     2 |            11
     3 |             7
     4 |             7
     5 |             4
     6 |             7
     7 |             4
     8 |             3
     9 |             4
    10 |             2
    11 |             3
    12 |             7
    13 |             4
    14 |             2
    15 |             0
    16 |             2
    17 |             4
    18 |             6
    19 |             3

graph20_30_308.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            26
     2 |            20
     3 |            17
     4 |             5
     5 |             2
     6 |             8
     7 |             4
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |             0
    17 |             3
    18 |             3
    19 |             5

graph20_30_250.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            28
     2 |            17
     3 |            17
     4 |             8
     5 |             3
     6 |             2
     7 |             5
     8 |             6
     9 |             4
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             3
    18 |             0
    19 |             1

graph20_30_660.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            19
     2 |            14
     3 |            10
     4 |            12
     5 |             9
     6 |             7
     7 |             3
     8 |             5
     9 |             4
    10 |             2
    11 |             1
    12 |             0
    13 |             0
    14 |             2
    15 |             1
    16 |             1
    17 |             2
    18 |             2
    19 |             2

graph20_30_508.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            27
     2 |            25
     3 |            20
     4 |             5
     5 |             8
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             0
    17 |             0
    18 |             3
    19 |             4

graph20_30_91.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            27
     2 |            24
     3 |            13
     4 |             4
     5 |             4
     6 |             6
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             2
    13 |             1
    14 |             4
    15 |             0
    16 |             1
    17 |             2
    18 |             4
    19 |             3

graph20_30_471.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            24
     2 |            16
     3 |            11
     4 |             6
     5 |             4
     6 |             5
     7 |             4
     8 |             0
     9 |             4
    10 |             2
    11 |             4
    12 |             6
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             4

graph20_30_644.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            15
     2 |             7
     3 |            15
     4 |            11
     5 |             6
     6 |            19
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             0
    13 |             2
    14 |             3
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             4

graph20_30_86.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            37
     2 |             9
     3 |             5
     4 |            12
     5 |             9
     6 |             5
     7 |             5
     8 |             3
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             1
    19 |             4

graph20_30_129.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            25
     2 |            34
     3 |            13
     4 |             6
     5 |             2
     6 |             5
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             3
    14 |             0
    15 |             1
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_30_121.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            28
     2 |            16
     3 |            15
     4 |            12
     5 |             8
     6 |             0
     7 |             0
     8 |             3
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             5
    18 |             2
    19 |             4

graph20_30_128.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            27
     2 |            16
     3 |            12
     4 |            14
     5 |             5
     6 |             2
     7 |             2
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             1
    16 |             0
    17 |             7
    18 |             3
    19 |             3

graph20_30_263.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            20
     2 |            10
     3 |             9
     4 |            10
     5 |             8
     6 |            13
     7 |             8
     8 |             0
     9 |             1
    10 |             0
    11 |             1
    12 |             3
    13 |             1
    14 |             0
    15 |             1
    16 |             5
    17 |             1
    18 |             3
    19 |             2

graph20_30_480.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            24
     2 |            11
     3 |             7
     4 |             1
     5 |            12
     6 |             5
     7 |             6
     8 |             1
     9 |             5
    10 |             8
    11 |             2
    12 |             1
    13 |             0
    14 |             3
    15 |             0
    16 |             1
    17 |             3
    18 |             5
    19 |             1

graph20_30_196.txt: 
Min Cuts: 96 
S Size | Number of Cuts
     1 |            20
     2 |            12
     3 |             8
     4 |             1
     5 |             9
     6 |             6
     7 |             8
     8 |             1
     9 |             2
    10 |             1
    11 |             2
    12 |             3
    13 |             4
    14 |             2
    15 |             5
    16 |             2
    17 |             3
    18 |             3
    19 |             4

graph20_30_352.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            25
     2 |            23
     3 |            12
     4 |             3
     5 |             5
     6 |             4
     7 |             4
     8 |             3
     9 |             0
    10 |             2
    11 |             3
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             4

graph20_30_983.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            30
     2 |            11
     3 |             4
     4 |            13
     5 |            13
     6 |             3
     7 |             0
     8 |             2
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             0
    16 |             1
    17 |             6
    18 |             4
    19 |             5

graph20_30_778.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            18
     2 |             7
     3 |            10
     4 |            17
     5 |             6
     6 |             7
     7 |             2
     8 |             3
     9 |             5
    10 |             3
    11 |             1
    12 |             2
    13 |             6
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |             4

graph20_30_139.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            40
     2 |            19
     3 |            15
     4 |             8
     5 |             2
     6 |             0
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             2
    15 |             0
    16 |             0
    17 |             3
    18 |             1
    19 |             3

graph20_30_393.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            25
     2 |            21
     3 |            19
     4 |             3
     5 |             8
     6 |             5
     7 |             2
     8 |             0
     9 |             3
    10 |             1
    11 |             2
    12 |             2
    13 |             3
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |             2

graph20_30_383.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            34
     2 |            17
     3 |             9
     4 |             4
     5 |             5
     6 |             1
     7 |             0
     8 |             7
     9 |             1
    10 |             0
    11 |             2
    12 |             0
    13 |             2
    14 |             0
    15 |             1
    16 |             1
    17 |             4
    18 |             5
    19 |             4

graph20_30_181.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            17
     2 |             9
     3 |            12
     4 |             8
     5 |             5
     6 |             4
     7 |             4
     8 |             7
     9 |             9
    10 |             4
    11 |             2
    12 |             0
    13 |             4
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             3
    19 |             4

graph20_30_927.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             8
     4 |             8
     5 |             4
     6 |             5
     7 |             8
     8 |             1
     9 |             1
    10 |             4
    11 |             2
    12 |             4
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             0
    18 |             3
    19 |             4

graph20_30_566.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            18
     2 |            11
     3 |            11
     4 |             9
     5 |             7
     6 |             8
     7 |             7
     8 |             3
     9 |            10
    10 |             1
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             4
    17 |             3
    18 |             0
    19 |             3

graph20_30_207.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            33
     2 |            11
     3 |            18
     4 |            14
     5 |             0
     6 |             6
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             3
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             3
    18 |             2
    19 |             3

graph20_30_84.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            22
     2 |            27
     3 |            11
     4 |            12
     5 |             1
     6 |             7
     7 |             0
     8 |             1
     9 |             1
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             3
    17 |             0
    18 |             3
    19 |             6

graph20_30_538.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            28
     2 |            19
     3 |            13
     4 |            12
     5 |             1
     6 |             0
     7 |             0
     8 |             2
     9 |             0
    10 |             1
    11 |             3
    12 |             2
    13 |             5
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             1
    19 |             5

graph20_30_731.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            29
     2 |            21
     3 |             9
     4 |             7
     5 |             7
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             2
    11 |             0
    12 |             5
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             3
    19 |             6

graph20_30_404.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            30
     2 |            10
     3 |            18
     4 |             4
     5 |             2
     6 |             9
     7 |             6
     8 |             2
     9 |             0
    10 |             1
    11 |             5
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             4
    19 |             2

graph20_30_524.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            24
     2 |            18
     3 |            19
     4 |             8
     5 |             7
     6 |             6
     7 |             1
     8 |             1
     9 |             1
    10 |             2
    11 |             2
    12 |             0
    13 |             2
    14 |             0
    15 |             0
    16 |             2
    17 |             0
    18 |             0
    19 |             4

graph20_30_836.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            26
     2 |            14
     3 |             8
     4 |            15
     5 |             7
     6 |             2
     7 |             5
     8 |             0
     9 |             4
    10 |             3
    11 |             0
    12 |             1
    13 |             0
    14 |             3
    15 |             1
    16 |             1
    17 |             3
    18 |             1
    19 |             3

graph20_30_421.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            25
     2 |            22
     3 |            10
     4 |            10
     5 |            10
     6 |             1
     7 |             0
     8 |             0
     9 |             7
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             2
    18 |             4
    19 |             4

graph20_30_710.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            16
     2 |            14
     3 |            13
     4 |            10
     5 |             7
     6 |            11
     7 |             3
     8 |             7
     9 |             4
    10 |             0
    11 |             5
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |             5

graph20_30_155.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            26
     2 |            15
     3 |            16
     4 |            13
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             2
    10 |             1
    11 |             3
    12 |             0
    13 |             0
    14 |             3
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |             2

graph20_30_346.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            24
     2 |            14
     3 |            11
     4 |            15
     5 |             9
     6 |             7
     7 |             0
     8 |             2
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             3
    19 |             8

graph20_30_852.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            28
     2 |            27
     3 |             8
     4 |             8
     5 |             1
     6 |             1
     7 |             3
     8 |             2
     9 |             4
    10 |             0
    11 |             0
    12 |             5
    13 |             1
    14 |             0
    15 |             0
    16 |             4
    17 |             1
    18 |             3
    19 |             2

graph20_30_221.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            24
     2 |            10
     3 |             7
     4 |            17
     5 |             8
     6 |             4
     7 |             6
     8 |             4
     9 |             0
    10 |             1
    11 |             0
    12 |             4
    13 |             1
    14 |             2
    15 |             3
    16 |             0
    17 |             2
    18 |             0
    19 |             5

graph20_30_796.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            25
     2 |            16
     3 |             9
     4 |            12
     5 |             8
     6 |             3
     7 |             8
     8 |             4
     9 |             4
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             4
    17 |             0
    18 |             2
    19 |             1

graph20_30_100.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            20
     2 |            10
     3 |             9
     4 |             7
     5 |             7
     6 |             9
     7 |            14
     8 |             6
     9 |             3
    10 |             1
    11 |             0
    12 |             3
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             2
    19 |             2

graph20_30_161.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            25
     2 |            11
     3 |             6
     4 |             7
     5 |             6
     6 |            14
     7 |            10
     8 |             3
     9 |             3
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             0
    17 |             3
    18 |             2
    19 |             3

graph20_30_502.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            38
     2 |            18
     3 |            11
     4 |             5
     5 |             2
     6 |             1
     7 |             2
     8 |             4
     9 |             0
    10 |             1
    11 |             2
    12 |             0
    13 |             1
    14 |             1
    15 |             3
    16 |             0
    17 |             3
    18 |             3
    19 |             3

graph20_30_53.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            33
     2 |             9
     3 |            24
     4 |            11
     5 |             4
     6 |             0
     7 |             0
     8 |             2
     9 |             1
    10 |             1
    11 |             1
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             2
    17 |             1
    18 |             3
    19 |             4

graph20_30_631.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            19
     2 |            25
     3 |            12
     4 |            14
     5 |             3
     6 |             1
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             3
    18 |             2
    19 |             3

graph20_30_243.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            29
     2 |            24
     3 |             9
     4 |             6
     5 |             6
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             1
    14 |             1
    15 |             0
    16 |             4
    17 |             4
    18 |             2
    19 |             6

graph20_30_48.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            26
     2 |            19
     3 |            10
     4 |            12
     5 |            10
     6 |            12
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |             1

graph20_30_123.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |            12
     4 |            13
     5 |             5
     6 |             5
     7 |             4
     8 |             5
     9 |             6
    10 |             1
    11 |             0
    12 |             0
    13 |             3
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             5
    19 |             3

graph20_30_740.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            33
     2 |            21
     3 |             3
     4 |             2
     5 |             7
     6 |             7
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             2
    12 |             1
    13 |             1
    14 |             2
    15 |             2
    16 |             2
    17 |             3
    18 |             4
    19 |             6

graph20_30_95.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            20
     2 |            13
     3 |             6
     4 |             7
     5 |             6
     6 |             4
     7 |             5
     8 |             1
     9 |             3
    10 |             7
    11 |             5
    12 |             6
    13 |             3
    14 |             3
    15 |             2
    16 |             1
    17 |             3
    18 |             2
    19 |             1

graph20_30_742.txt: 
Min Cuts: 98 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |            11
     4 |             6
     5 |             8
     6 |             8
     7 |            12
     8 |             5
     9 |             0
    10 |             3
    11 |             4
    12 |             1
    13 |             0
    14 |             2
    15 |             1
    16 |             4
    17 |             1
    18 |             3
    19 |             6

graph20_30_766.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            31
     2 |            19
     3 |            11
     4 |             7
     5 |             1
     6 |            11
     7 |             0
     8 |             1
     9 |             2
    10 |             0
    11 |             2
    12 |             0
    13 |             3
    14 |             2
    15 |             1
    16 |             1
    17 |             3
    18 |             1
    19 |             3

graph20_30_586.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            33
     2 |            22
     3 |             7
     4 |            13
     5 |             0
     6 |             0
     7 |             4
     8 |             1
     9 |             1
    10 |             4
    11 |             1
    12 |             1
    13 |             0
    14 |             1
    15 |             3
    16 |             2
    17 |             0
    18 |             3
    19 |             3

graph20_30_877.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            29
     2 |            25
     3 |            11
     4 |             9
     5 |             2
     6 |             6
     7 |             5
     8 |             3
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             4
    16 |             2
    17 |             0
    18 |             0
    19 |             1

graph20_30_935.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            31
     2 |            16
     3 |             7
     4 |             4
     5 |            10
     6 |            10
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             2
    14 |             0
    15 |             2
    16 |             5
    17 |             2
    18 |             4
    19 |             4

graph20_30_57.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            22
     2 |            12
     3 |            10
     4 |             8
     5 |             8
     6 |             4
     7 |             5
     8 |             9
     9 |             1
    10 |             1
    11 |             4
    12 |             3
    13 |             3
    14 |             2
    15 |             0
    16 |             2
    17 |             0
    18 |             0
    19 |             5

graph20_30_907.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            22
     2 |            19
     3 |            19
     4 |             3
     5 |             7
     6 |             9
     7 |             2
     8 |             5
     9 |             0
    10 |             0
    11 |             2
    12 |             3
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             3
    19 |             3

graph20_30_507.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            22
     2 |            11
     3 |            17
     4 |            26
     5 |             4
     6 |             4
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             2
    12 |             0
    13 |             2
    14 |             1
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |             4

graph20_30_906.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            23
     2 |            14
     3 |            19
     4 |            10
     5 |             4
     6 |             2
     7 |             4
     8 |             0
     9 |             2
    10 |             6
    11 |             0
    12 |             5
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             3
    19 |             3

graph20_30_306.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            25
     2 |            30
     3 |            10
     4 |             6
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             8
    10 |             1
    11 |             3
    12 |             1
    13 |             6
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             1
    19 |             3

graph20_30_567.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            25
     2 |            12
     3 |            18
     4 |             7
     5 |             3
     6 |             7
     7 |             6
     8 |             5
     9 |             6
    10 |             1
    11 |             0
    12 |             4
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             1
    19 |             2

graph20_30_921.txt: 
Min Cuts: 99 
S Size | Number of Cuts
     1 |            30
     2 |            13
     3 |            12
     4 |             9
     5 |             6
     6 |             2
     7 |             0
     8 |             5
     9 |             5
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             5
    19 |             4

graph20_30_936.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            24
     2 |            23
     3 |            12
     4 |             2
     5 |             5
     6 |             6
     7 |             2
     8 |             9
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             4
    14 |             0
    15 |             4
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_30_514.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            19
     2 |            14
     3 |             4
     4 |             8
     5 |             8
     6 |             1
     7 |             9
     8 |            10
     9 |             5
    10 |             5
    11 |             5
    12 |             0
    13 |             2
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             1
    19 |             5

graph20_30_473.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            30
     2 |             6
     3 |             7
     4 |            13
     5 |            15
     6 |             5
     7 |             5
     8 |             8
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             1
    19 |             3

graph20_30_667.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            36
     2 |            24
     3 |            12
     4 |             4
     5 |             5
     6 |             0
     7 |             0
     8 |             1
     9 |             3
    10 |             1
    11 |             0
    12 |             0
    13 |             3
    14 |             2
    15 |             0
    16 |             1
    17 |             3
    18 |             3
    19 |             2

graph20_30_883.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            28
     2 |            19
     3 |            11
     4 |             9
     5 |            14
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             6
    18 |             6
    19 |             5

graph20_30_977.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            25
     2 |            10
     3 |             6
     4 |             9
     5 |             8
     6 |            11
     7 |             6
     8 |             5
     9 |             2
    10 |             0
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             0
    16 |             3
    17 |             2
    18 |             0
    19 |             7

graph20_30_571.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            31
     2 |            20
     3 |            12
     4 |             7
     5 |             5
     6 |             4
     7 |             4
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             2
    13 |             1
    14 |             1
    15 |             4
    16 |             0
    17 |             2
    18 |             3
    19 |             4

graph20_30_19.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            23
     2 |            17
     3 |             8
     4 |            19
     5 |             6
     6 |             0
     7 |             2
     8 |             2
     9 |             9
    10 |             0
    11 |             3
    12 |             0
    13 |             1
    14 |             1
    15 |             1
    16 |             3
    17 |             0
    18 |             1
    19 |             4

graph20_30_968.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            26
     2 |            30
     3 |            13
     4 |             7
     5 |             4
     6 |             2
     7 |             3
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             3
    19 |             5

graph20_30_399.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            10
     2 |             8
     3 |            11
     4 |            10
     5 |            12
     6 |             7
     7 |             5
     8 |             4
     9 |             0
    10 |             1
    11 |             4
    12 |             2
    13 |             1
    14 |             1
    15 |             6
    16 |             3
    17 |             3
    18 |             5
    19 |             7

graph20_30_923.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            20
     2 |             8
     3 |            15
     4 |            19
     5 |            11
     6 |            11
     7 |             5
     8 |             1
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             1
    19 |             6

graph20_30_410.txt: 
Min Cuts: 100 
S Size | Number of Cuts
     1 |            29
     2 |            18
     3 |            12
     4 |            13
     5 |             5
     6 |             1
     7 |             5
     8 |             4
     9 |             0
    10 |             0
    11 |             2
    12 |             4
    13 |             1
    14 |             1
    15 |             0
    16 |             2
    17 |             0
    18 |             1
    19 |             2

graph20_30_150.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            18
     2 |            19
     3 |             8
     4 |             9
     5 |            10
     6 |             9
     7 |             2
     8 |             3
     9 |             3
    10 |             1
    11 |             1
    12 |             0
    13 |             3
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             4
    19 |             6

graph20_30_805.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            19
     2 |            28
     3 |            14
     4 |             6
     5 |             0
     6 |             2
     7 |             0
     8 |             8
     9 |             5
    10 |             2
    11 |             1
    12 |             0
    13 |             0
    14 |             4
    15 |             0
    16 |             2
    17 |             3
    18 |             3
    19 |             4

graph20_30_282.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            21
     2 |            17
     3 |            13
     4 |            13
     5 |             7
     6 |             3
     7 |             7
     8 |             4
     9 |             3
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             1
    18 |             6
    19 |             2

graph20_30_455.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            29
     2 |             5
     3 |            17
     4 |             6
     5 |            11
     6 |             9
     7 |             3
     8 |             3
     9 |             4
    10 |             0
    11 |             1
    12 |             3
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |             5

graph20_30_491.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            33
     2 |             8
     3 |             5
     4 |            12
     5 |            13
     6 |             9
     7 |             1
     8 |             0
     9 |             3
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             2
    16 |             1
    17 |             5
    18 |             5
    19 |             1

graph20_30_779.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |            10
     5 |             6
     6 |             7
     7 |             5
     8 |             7
     9 |             7
    10 |             4
    11 |             6
    12 |             0
    13 |             0
    14 |             3
    15 |             2
    16 |             3
    17 |             0
    18 |             2
    19 |             3

graph20_30_102.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            23
     2 |            12
     3 |            14
     4 |             7
     5 |             8
     6 |            10
     7 |             5
     8 |             4
     9 |             2
    10 |             4
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             3
    18 |             4
    19 |             3

graph20_30_200.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            23
     2 |            17
     3 |             5
     4 |             8
     5 |            10
     6 |             8
     7 |            10
     8 |             3
     9 |             3
    10 |             4
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |             4

graph20_30_99.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            25
     2 |            23
     3 |            19
     4 |             5
     5 |             3
     6 |             7
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             5
    17 |             2
    18 |             2
    19 |             4

graph20_30_599.txt: 
Min Cuts: 101 
S Size | Number of Cuts
     1 |            28
     2 |            21
     3 |            18
     4 |            11
     5 |             3
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             2
    11 |             3
    12 |             3
    13 |             2
    14 |             0
