graph20_21_773.txt: 
Min Cuts: 48 
S Size | Number of Cuts
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_384.txt: 
Min Cuts: 61 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             1
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_946.txt: 
Min Cuts: 61 
S Size | Number of Cuts
     1 |            19
     2 |             7
     3 |             6
     4 |             5
     5 |             3
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_413.txt: 
Min Cuts: 61 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             5
     5 |             4
     6 |             2
     7 |             1
     8 |             1
     9 |             1
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_266.txt: 
Min Cuts: 61 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             6
     4 |             4
     5 |             3
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             1
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_155.txt: 
